"","seqnames","start","end","width","strand","Conc","Conc_metastasis","Conc_primary","Fold","p.value","FDR"
"669","chr5",43348254,43348654,401,"*",5.66060872496665,6.52880487979076,3.14290648939647,1.91997406477733,0.000110874132859875,0.0242404995046587
"670","chr4",89382484,89382884,401,"*",5.71739437586228,3.16526208918862,6.58884154841503,-1.9230306633775,0.000111533853830193,0.0243483396964467
"671","chr5",134058889,134059289,401,"*",7.89553307937208,5.12419124194875,8.78581004224273,-1.94200080247428,0.000111739493808601,0.0243568782748452
"672","chr14",105155363,105155763,401,"*",6.19927844593647,7.09549942769878,3.35052030079576,1.94495893502172,0.000112211609159895,0.0244233910746472
"673","chr9",78866730,78867130,401,"*",6.62673965114039,3.90352152895896,7.5131444993157,-1.93587683229864,0.000112569628788783,0.0244649096361998
"674","chr6",104498835,104499235,401,"*",5.53444403795016,6.39798954254634,3.06447996812634,1.90734503297821,0.000112910120627086,0.0245025013106826
"675","chr4",141328776,141329176,401,"*",6.01998300276054,2.64813328114305,6.94856262757037,-1.93840612645609,0.000113300000433437,0.0245231297090924
"676","chrX",69504108,69504508,401,"*",5.82719900957927,6.70790840848601,3.17175058101654,1.92696126993072,0.000113340505410398,0.0245231297090924
"677","chr4",81811586,81811986,401,"*",5.91368023256534,6.77111227017397,3.50393858125424,1.89193324908211,0.000114290551340141,0.0246921613016461
"678","chr11",33584792,33585192,401,"*",5.76884529824239,6.67961775136594,2.70932807007296,1.94572246016443,0.00011459720623577,0.0246968818318867
"679","chr4",106804614,106805014,401,"*",6.27958306654887,7.15942974776781,3.63410536495316,1.92467474907855,0.000114748182039712,0.0246968818318867
"680","chr3",31962883,31963283,401,"*",6.68021377991733,3.96130589017043,7.56626495823206,-1.93246877855281,0.000114898619586597,0.0246968818318867
"681","chr17",37689281,37689681,401,"*",6.91267949683529,7.79375053874411,4.25302906500226,1.92608781570093,0.000114987806483584,0.0246968818318867
"682","chr12",42987258,42987658,401,"*",5.68281862502005,6.54680074490637,3.20844581563392,1.90082299851404,0.000115424949064151,0.0247544204544268
"683","chr3",65996650,65997050,401,"*",6.36494177500106,4.2952233320054,7.18198703379744,-1.81483302592805,0.00011563769142062,0.0247637354289101
"684","chr13",61360859,61361259,401,"*",8.22655967761724,9.15571175314454,4.84338370577528,1.93014294244338,0.000116360077042681,0.0248614747354689
"685","chr10",60952855,60953255,401,"*",6.30327547918197,3.62756238119113,7.18571845225579,-1.92994097461235,0.000116434052082509,0.0248614747354689
"686","chr1",97272139,97272539,401,"*",6.1189231510552,2.94589534532259,7.0366433011131,-1.93994296570638,0.000116619035493088,0.0248646743547538
"687","chr15",93955135,93955535,401,"*",6.64014740647836,7.58186493500774,2.98154376770512,1.90426146615472,0.000117452717207042,0.0249531812991042
"688","chr1",119728966,119729366,401,"*",7.65702981510231,8.56585533096496,4.62769021687087,1.94014108034609,0.000117523149875098,0.0249531812991042
"689","chrX",134550694,134551094,401,"*",5.64116464347149,6.50560169335202,3.16218235734773,1.89745549558232,0.00011754595741319,0.0249531812991042
"690","chr15",75420755,75421155,401,"*",5.87751087504395,2.60906183120151,6.80063993395179,-1.93361135053699,0.000117822554299105,0.0249756493942092
"691","chr10",58844671,58845071,401,"*",5.08267549647845,5.92500715569688,2.81075775310288,1.86244395303118,0.000118415254967882,0.0250541428446543
"692","chr10",122307924,122308324,401,"*",8.6025102863683,6.04751317634026,9.47422416104103,-1.90989427704394,0.000118570597226659,0.0250541428446543
"693","chr11",102833691,102834091,401,"*",4.78734089048784,5.66734737914078,2.14002188050847,1.92006516329869,0.000118706728869342,0.0250541428446543
"694","chr2",204078822,204079222,401,"*",6.34264628451387,7.25583632861457,3.24469689387403,1.93707793489219,0.000118966510368121,0.0250702732267623
"695","chr17",55496358,55496758,401,"*",5.64454222542004,3.49385778519627,6.47219401070514,-1.83086543040131,0.000119125963275993,0.0250702732267623
"696","chr17",72411157,72411557,401,"*",7.98711059109333,5.76502772372908,8.82357470786997,-1.84901609449616,0.000120299838280527,0.0252809418768147
"697","chr1",173042695,173043095,401,"*",5.01389991674986,2.73072906360602,5.85752548172007,-1.86239422450303,0.000120600389997469,0.0252858122521475
"698","chr6",168613327,168613727,401,"*",4.41134941353225,5.30121332506701,1.6452244879004,1.92183809698177,0.000120668769840829,0.0252858122521475
"699","chr10",413609,414009,401,"*",5.33762312484794,6.23834773313972,2.42708364419461,1.93150183391875,0.000121317271765282,0.0253627949605948
"700","chr18",62451090,62451490,401,"*",7.50497454257999,5.22898582510678,8.34777559047051,-1.8573018021192,0.000121382954605483,0.0253627949605948
"701","chr17",65279593,65279993,401,"*",6.26507544756041,7.12118375313319,3.86801638227194,1.88205803829877,0.00012202694422923,0.0254609828398631
"702","chr7",102153194,102153594,401,"*",8.9960526998014,6.44903422809782,9.86702235769908,-1.90185723615715,0.000122582148983224,0.0255304953529692
"703","chr6",125552799,125553199,401,"*",5.14161043242837,6.02925910055592,2.40312206871913,1.92011128922307,0.000122709198662264,0.0255304953529692
"704","chr8",112338181,112338581,401,"*",7.19143515073018,8.11461778744784,3.92200677216033,1.92276832033179,0.000123180076414849,0.0255652248148302
"705","chrX",117335164,117335564,401,"*",5.81689975519445,6.70000218352074,3.13339610274747,1.91648989075962,0.000123446274463731,0.0255652248148302
"706","chr7",68731004,68731404,401,"*",7.11516467038749,8.03663222656154,3.87674279382162,1.92343641521713,0.000123792722865445,0.0255652248148302
"707","chr17",57946790,57947190,401,"*",7.87736529054541,5.56465496451486,8.72433435559322,-1.86310601188496,0.000123855081668489,0.0255652248148302
"708","chr1",77889678,77890078,401,"*",4.80586797703149,2.50620738347958,5.65136936711978,-1.85237884628213,0.000123888141795526,0.0255652248148302
"709","chr14",33567350,33567750,401,"*",6.11809813939193,6.97460605131385,3.71722343164786,1.88083207908341,0.000123924850911466,0.0255652248148302
"710","chr19",50844226,50844626,401,"*",7.2316191972766,8.14823367225229,4.07730164772609,1.92574170460331,0.000124395165227274,0.0256261048546507
"711","chr1",173056327,173056727,401,"*",4.89344496741484,2.34478072526768,5.76456850505673,-1.89453236284939,0.000125208863108987,0.0257240526709519
"712","chr8",120244797,120245197,401,"*",5.46261472241272,6.32610153445492,2.99324217541834,1.89153499248102,0.000125222375305733,0.0257240526709519
"713","chr9",81028498,81028898,401,"*",6.96470901295135,3.63249051861331,7.89124800359791,-1.91372109982953,0.000126338137894034,0.0257898499323036
"714","chr19",9055413,9055813,401,"*",6.36801826648679,3.68731005758763,7.25088451015351,-1.9097227558357,0.00012659899590817,0.0257898499323036
"715","chr11",131997997,131998397,401,"*",6.95281955289243,7.89247733117663,3.34329885475763,1.88877289538736,0.00012662215215515,0.0257898499323036
"716","chr3",171328698,171329098,401,"*",6.05611898596769,3.99948631865173,6.87138581895196,-1.79417732147912,0.000126651848895031,0.0257898499323036
"717","chr3",196793204,196793604,401,"*",7.57924659868231,4.4042930681407,8.49707968920443,-1.92055017568608,0.000126872821017317,0.0257898499323036
"718","chr12",42523647,42524047,401,"*",6.287765435976,7.17373688807951,3.56982726091712,1.91314078608265,0.000126962477161252,0.0257898499323036
"719","chr13",23050215,23050615,401,"*",7.5176723218724,8.37826364917369,5.0771550873591,1.88100169640226,0.000127017762154144,0.0257898499323036
"720","chr18",77101315,77101715,401,"*",7.00315360180185,3.55161176525113,7.93566262364108,-1.90442360124911,0.000127204518760572,0.0257898499323036
"721","chr2",11240081,11240481,401,"*",8.03443349448732,5.01388525948396,8.94268362221467,-1.9217759930782,0.000127597074801356,0.0257898499323036
"722","chr19",6577136,6577536,401,"*",7.7369673318016,5.14104313343547,8.61242885004482,-1.90069068422435,0.000127781048050724,0.0257898499323036
"723","chr2",66198850,66199250,401,"*",5.3570921172099,6.23411227951245,2.74376631143636,1.90149983420985,0.000127942018476387,0.0257898499323036
"724","chr3",109806972,109807372,401,"*",5.98507616542113,2.78538543060043,6.9043459517175,-1.9175005860308,0.000127946130979389,0.0257898499323036
"725","chr7",116686875,116687275,401,"*",7.4351820594038,5.22486804979242,8.27022709873662,-1.83447517408048,0.000128004656296483,0.0257898499323036
"726","chr11",44740187,44740587,401,"*",6.66286379001055,7.53772769247782,4.07355151423066,1.89990809149815,0.000128246811287777,0.0257898499323036
"727","chr18",77067668,77068068,401,"*",7.98296687881118,4.32152158831471,8.92480143565029,-1.88101002168959,0.000128365248113677,0.0257898499323036
"728","chr3",169325820,169326220,401,"*",7.03811713958637,7.93718723072743,4.15060566888652,1.91857457286041,0.000128533235100093,0.0257898499323036
"729","chr10",1374405,1374805,401,"*",5.17712496628043,6.0414777184536,2.69899803010644,1.88211239238735,0.000128723749071136,0.0257898499323036
"730","chr3",10292719,10293119,401,"*",6.45326548043088,7.33376936709458,3.80019902999828,1.90409298664082,0.000128754171607833,0.0257898499323036
"731","chr18",75802272,75802672,401,"*",5.29517238256234,6.20305669990656,2.28018383067843,1.91946716348411,0.000128892825989402,0.0257898499323036
"732","chr8",54367318,54367718,401,"*",8.39921054826132,9.33225746727797,4.93639135426255,1.89776559026782,0.000129255770330207,0.0258271393327561
"733","chr12",1993389,1993789,401,"*",5.25280927352085,3.02528412321794,6.08992524338382,-1.83085496760557,0.000129634176513576,0.0258584454991485
"734","chr3",103859965,103860365,401,"*",5.35539533906344,6.20870372000061,2.98476293264746,1.86617267492747,0.000130021638937401,0.0258584454991485
"735","chr2",69693079,69693479,401,"*",6.03598541007613,6.91244666665389,3.42892588374649,1.8975786395199,0.000130151069264479,0.0258584454991485
"736","chr20",64215058,64215458,401,"*",6.68462923497037,7.55676763165228,4.12505919007392,1.8919560295646,0.000130242882341943,0.0258584454991485
"737","chr8",23362805,23363205,401,"*",5.36090657459173,6.26268590089711,2.43547900723266,1.91619245914,0.000130558142641951,0.0258584454991485
"738","chr1",192630712,192631112,401,"*",5.91930012086782,2.75162835937029,6.83670530749233,-1.91378063893082,0.000130606662285951,0.0258584454991485
"739","chr18",71880752,71881152,401,"*",6.43663409950995,7.32609337207941,3.67560016812345,1.91026123111321,0.000130649997428422,0.0258584454991485
"740","chr18",77547679,77548079,401,"*",5.2088715614649,6.13072960371593,1.96345176942958,1.90947839985668,0.000131151006678212,0.025922528163219
"741","chr10",22824985,22825385,401,"*",5.2317591924425,2.72544892632291,6.09886083066031,-1.87715210163256,0.000131435933325996,0.0259437859001261
"742","chr12",97299829,97300229,401,"*",4.12820685847769,5.0464071816127,0.946972845280428,1.91022767209398,0.000132172175376439,0.0260539502146354
"743","chr4",141375861,141376261,401,"*",7.23537405636295,5.08800963070596,8.06260401428725,-1.81353665609807,0.000132563183425903,0.0260958566091606
"744","chr13",69879903,69880303,401,"*",4.71967602625461,5.57141125268807,2.36365986021044,1.85878616997323,0.000132932143110862,0.0261333158332891
"745","chr15",61907452,61907852,401,"*",6.66521883588494,4.44497083960393,7.50146255826521,-1.83421937025409,0.000133340822546715,0.0261784725758023
"746","chr4",68373566,68373966,401,"*",5.72172804367674,3.12042749132476,6.59767330508859,-1.88666213499967,0.000134996820680802,0.0264680629759475
"747","chr9",6044453,6044853,401,"*",7.61328197524035,8.5312467702608,4.43607933596767,1.90493183258723,0.000135308103489832,0.0264697017584164
"748","chr14",98984661,98985061,401,"*",4.89983688095443,5.75129911162218,2.54634050804053,1.85748435599199,0.00013536712325176,0.0264697017584164
"749","chr19",7257194,7257594,401,"*",7.44964864792801,4.92639614249446,8.31837463969975,-1.87980592866769,0.000135841330370278,0.0265269644129218
"750","chr20",56941813,56942213,401,"*",5.07437872365108,5.90736661738087,2.88093637910241,1.82460733382444,0.000136067645740334,0.0265357308487524
"751","chr8",63417481,63417881,401,"*",5.51142652186334,6.36169801603948,3.16886413105535,1.85711436987644,0.000136485993828489,0.0265818740363916
"752","chr18",10024108,10024508,401,"*",6.0379245449121,6.95611998021075,2.85677431473509,1.90176314786113,0.00013751566912697,0.0267201967450259
"753","chr12",126650696,126651096,401,"*",5.97525407449857,6.89387059004042,2.78686710321313,1.90008251819733,0.000137651610563227,0.0267201967450259
"754","chr13",68023753,68024153,401,"*",6.11538376601455,7.00958751114983,3.29340297604027,1.90191096060569,0.000137859173644963,0.0267201967450259
"755","chr1",99756612,99757012,401,"*",5.17417841765462,2.43261646830555,6.06207572483369,-1.8955391020349,0.000137926957709994,0.0267201967450259
"756","chr8",28875902,28876302,401,"*",5.37085995456209,2.67573807821458,6.25493869758532,-1.89361160278572,0.000138322990047918,0.026761473302075
"757","chr12",60010457,60010857,401,"*",6.29905790237165,7.23109927858691,2.857246046296,1.88199168751285,0.000138868977751682,0.0268316144806764
"758","chr20",50711141,50711541,401,"*",7.8899364579213,8.78452646044342,5.06286958711697,1.89905957799715,0.000139504953971396,0.0268865819391755
"759","chr9",109907446,109907846,401,"*",5.78960677169137,3.50364523071498,6.63355147849633,-1.83621038110919,0.000139521110401973,0.0268865819391755
"760","chr16",13059805,13060205,401,"*",6.46551885299758,7.36112608168063,3.62496454391623,1.89858855417266,0.000140107676953301,0.0269640911340758
"761","chr3",71564243,71564643,401,"*",6.70566280727652,3.57232900746654,7.62101904651781,-1.89675992653257,0.000140755413542919,0.0270531534907246
"762","chr4",97774653,97775053,401,"*",6.41530701947098,7.31128318540028,3.56982726091712,1.89713634441102,0.000141296779653837,0.027121564539749
"763","chr8",106455433,106455833,401,"*",6.72057274798272,4.2504889252266,7.58413013158133,-1.86587284287641,0.000141725977589993,0.0271682940841713
"764","chr5",58043157,58043557,401,"*",6.58593278377966,3.66567787603976,7.48734698339696,-1.89585819570126,0.000143089069994517,0.0273936907508874
"765","chr13",88329025,88329425,401,"*",5.85437430678034,6.74257227369004,3.1090862331202,1.8894479498852,0.00014392963784195,0.027518594182111
"766","chr2",20579252,20579652,401,"*",9.30891234836284,7.44567087371923,10.0956274425674,-1.7138317494329,0.000144704390765514,0.0276306044529075
"767","chr1",80593981,80594381,401,"*",5.71951733539558,6.61608985278009,2.8660376491849,1.89124295036766,0.000145093500492856,0.0276401681711649
"768","chr9",137670773,137671173,401,"*",6.90138944136506,4.77913910766092,7.72539278955799,-1.79061017685148,0.000145132425993099,0.0276401681711649
"769","chr13",78192838,78193238,401,"*",5.4583112723503,6.27434599538603,3.396044950746,1.78043032725778,0.000145779345535187,0.0277272694347967
"770","chr6",80969400,80969800,401,"*",6.64844478332693,7.5624039047728,3.53803783900368,1.88699615940872,0.000147262458622808,0.027972982140268
"771","chr20",53258726,53259126,401,"*",7.45550241018622,8.37441896325014,4.26193541921492,1.8812300207509,0.000148828821277908,0.0281526693715675
"772","chr10",66834844,66835244,401,"*",6.4162074477931,3.76839716995112,7.29625653621289,-1.87707130469616,0.000148831148797606,0.0281526693715675
"773","chr1",86546855,86547255,401,"*",6.44292383734527,3.35819133497448,7.35529017822464,-1.88546982458594,0.000148851409776545,0.0281526693715675
"774","chr12",43052707,43053107,401,"*",5.07237402765656,5.90581412401068,2.87524188438115,1.81005440748304,0.000149156226111125,0.0281526693715675
"775","chr4",126779700,126780100,401,"*",5.70757503979771,6.60688769759145,2.81671201218428,1.88619494722645,0.000149170805960214,0.0281526693715675
"776","chr11",17807198,17807598,401,"*",5.43551197883204,6.28947039357105,3.05879188097209,1.84005169250719,0.000149421949080864,0.0281637267530458
"777","chr18",50097732,50098132,401,"*",7.8945890531297,5.15965634211669,8.78194936989433,-1.87924322574686,0.000150596806332297,0.0283259894424669
"778","chr2",31504322,31504722,401,"*",5.68454113020021,6.52182966738069,3.45557136914503,1.81051928565481,0.000150670156608866,0.0283259894424669
"779","chr11",88538082,88538482,401,"*",5.40601244829027,2.43638047760717,6.31085559841231,-1.88244982547591,0.000151974290097074,0.0285210813284172
"780","chr8",21885883,21886283,401,"*",5.99338551272159,6.91757450303085,2.70543080983575,1.87120586035061,0.000152097873955077,0.0285210813284172
"781","chr3",30844064,30844464,401,"*",5.99746182706941,6.91768471186127,2.78110946838532,1.87437269054882,0.00015231360815118,0.0285249648945252
"782","chr12",101022085,101022485,401,"*",5.65031384709459,3.12143528041191,6.51957463733432,-1.85906238726452,0.000153610172812127,0.0287155125926562
"783","chr8",49911533,49911933,401,"*",5.03784492449318,5.89263025541721,2.65333929250332,1.84053933193559,0.000154189512248263,0.0287155125926562
"784","chrX",95885126,95885526,401,"*",7.15883685372297,8.08154625905939,3.89803438687911,1.86865479954002,0.000154276836107674,0.0287155125926562
"785","chr11",88535904,88536304,401,"*",6.82756426614662,4.45229950255143,7.68136755865828,-1.83510161305453,0.000154294512250911,0.0287155125926562
"786","chrX",56218026,56218426,401,"*",5.10322673469836,6.01767951209556,1.98476293264746,1.87607241251943,0.000154312700991548,0.0287155125926562
"787","chr10",60497354,60497754,401,"*",5.28639071554903,2.75422336772276,6.15596307266828,-1.85930147551033,0.000154923748654247,0.0287925885300696
"788","chr10",69232317,69232717,401,"*",6.89269672226679,4.64882906727055,7.73175366768768,-1.80832517760475,0.000155672184944332,0.028894970125251
"789","chr11",21331530,21331930,401,"*",4.86831828185812,5.72661247786821,2.45024966340668,1.83999512094466,0.000156035885281567,0.0289257702469242
"790","chr15",24068108,24068508,401,"*",5.06512319691238,5.94160000279232,2.45788973690926,1.86148226330373,0.000156514703627563,0.0289778058371922
"791","chr13",44301008,44301408,401,"*",7.38098690685485,4.70795513427342,8.26320201590823,-1.86578966819723,0.000157380423518222,0.0291012519158903
"792","chr20",11048738,11049138,401,"*",5.70782173092146,6.53095356687399,3.59227092643273,1.7786852595239,0.00015789696920816,0.0291599018993211
"793","chr3",21024079,21024479,401,"*",5.10373964774897,5.98954180019961,2.38785833802693,1.86617047726678,0.000159521557163412,0.0293689458273624
"794","chr14",29585000,29585400,401,"*",5.55120963232033,6.46247767219284,2.48390231254699,1.87010014525091,0.000159589294282608,0.0293689458273624
"795","chr6",99093006,99093406,401,"*",4.33454002712358,5.21925616209785,1.63177805674581,1.85910041184111,0.000159919855366366,0.0293689458273624
"796","chr7",74452297,74452697,401,"*",9.50088662251402,7.3030677729325,10.3344107348459,-1.7975486382806,0.000159938882829842,0.0293689458273624
"797","chr20",25685691,25686091,401,"*",4.76587306004899,5.6054743321921,2.51738489801234,1.80617882183641,0.000160032884540337,0.0293689458273624
"798","chr6",35786780,35787180,401,"*",5.24285898322236,6.04040823158194,3.30969367566885,1.72715531013669,0.000160728829697505,0.0294597011865613
"799","chr4",176079020,176079420,401,"*",6.04479310378734,6.91667908429047,3.48794398512968,1.85100505165212,0.000161265325382314,0.0295096631401267
"800","chr20",38907855,38908255,401,"*",5.71414551292814,6.53830043842693,3.59072636996572,1.78053371170286,0.000161404928841693,0.0295096631401267
"801","chr17",42002795,42003195,401,"*",8.12423849019105,6.13429886816168,8.930150471356,-1.73955727735768,0.000163223950687998,0.0298049786809355
"802","chr12",91899059,91899459,401,"*",5.66456300652525,6.52729851897768,3.20273884504548,1.83831618333659,0.000163758730651255,0.029865345361565
"803","chr18",6835340,6835740,401,"*",5.43925198961229,6.36502150611263,2.12168508728345,1.84660677738294,0.000164170921609089,0.0299032324760048
"804","chr12",5247724,5248124,401,"*",5.85242963918464,6.73616888973618,3.16135926283638,1.85576826779467,0.000166790649983431,0.0303330368880935
"805","chr20",24746325,24746725,401,"*",9.31325966694859,10.2165408686869,6.36634418338837,1.86136819454486,0.000166945350153936,0.0303330368880935
"806","chr2",169304146,169304546,401,"*",5.28054483101905,6.18340248921993,2.33972389345923,1.86031264338718,0.000167612829783244,0.0304165296965464
"807","chr13",95896325,95896725,401,"*",4.83772129163395,2.31173574162772,5.70670736462725,-1.84148750312646,0.000168597874737085,0.0305573724294238
"808","chr6",2166723,2167123,401,"*",7.21524868669048,4.16964077101527,8.12512915210206,-1.85655374914259,0.00016900153692048,0.0305926247476943
"809","chr10",42367892,42368292,401,"*",5.68009669784036,6.54996827800467,3.14476312159312,1.84115873001441,0.000169237410682247,0.0305974544326677
"810","chr1",101262605,101263005,401,"*",5.08225946100424,5.97927476657375,2.22280888205583,1.85683905829161,0.000170103893937283,0.0307146209338128
"811","chr2",239326960,239327360,401,"*",6.94575540756532,4.67698727007884,7.78772289802109,-1.79920328644559,0.000170305458467717,0.0307146209338128
"812","chr10",114691401,114691801,401,"*",6.17052338158196,3.73357653583041,7.03075198603525,-1.8277465820032,0.000170523105169964,0.0307159993282999
"813","chr5",10746708,10747108,401,"*",7.03738831807965,3.76860562633807,7.96053563462964,-1.84247300443722,0.000171322117836936,0.0308136455419526
"814","chr11",66815610,66816010,401,"*",7.43471011203091,4.2114116653487,8.35532691197893,-1.84549226382404,0.000171486541262029,0.0308136455419526
"815","chr8",73079398,73079798,401,"*",6.54824791763995,7.40371621426764,4.15727684360581,1.81905494981869,0.000171890023013532,0.0308245210529333
"816","chr9",94799842,94800242,401,"*",7.21698583517509,4.26327858852291,8.12073678527043,-1.85448000217702,0.000172030885847366,0.0308245210529333
"817","chr6",125489428,125489828,401,"*",7.21442303068539,8.14805442662334,3.73924430925198,1.82253294421377,0.000172179303863196,0.0308245210529333
"818","chr3",109494352,109494752,401,"*",4.80310993436968,5.64156481069047,2.56433373466573,1.79047472880529,0.000174198559427995,0.0311478949831006
"819","chr18",50081212,50081612,401,"*",8.05619300210351,5.33673284479461,8.94228955982044,-1.84675411095873,0.000174824588830127,0.0312216650313184
"820","chr8",57166557,57166957,401,"*",5.30442820934917,6.11854726320084,3.25616991682373,1.7476941531955,0.000175718716794676,0.0312554196846352
"821","chr2",209946548,209946948,401,"*",6.23184174640977,3.0373983659829,7.15080894915458,-1.84077339364105,0.00017575675758924,0.0312554196846352
"822","chr5",137889201,137889601,401,"*",7.18834321602718,3.70950813257847,8.12214651716055,-1.81985989753356,0.000175857125277626,0.0312554196846352
"823","chr20",12874918,12875318,401,"*",4.34560579348748,5.22774108268973,1.67351200109359,1.84434032725465,0.00017611870463945,0.0312554196846352
"824","chr6",81215022,81215422,401,"*",6.29525309357445,7.18431851219828,3.53915590620459,1.84657881180996,0.000176370724309557,0.0312554196846352
"825","chr4",20538917,20539317,401,"*",5.42562112420887,6.31129358991281,2.71131326824185,1.84354626423992,0.00017651833427345,0.0312554196846352
"826","chr12",45468807,45469207,401,"*",5.4124329374833,6.26604392702337,3.03897007997328,1.81280505854276,0.000176772902822931,0.0312554196846352
"827","chr16",69173552,69173952,401,"*",9.10673461863554,6.47266956870494,9.98558583275715,-1.83963158418206,0.000176781633449982,0.0312554196846352
"828","chr11",9838878,9839278,401,"*",6.98952099799736,7.87128636899892,4.32176557407024,1.84202574542607,0.000176936823134045,0.0312554196846352
"829","chr2",219688445,219688845,401,"*",8.30178615292827,5.96317571130053,9.1516248018184,-1.8063338656048,0.00017722974862807,0.0312693992199469
"830","chr2",37643010,37643410,401,"*",6.95682100728035,7.87825839616654,3.71893827135904,1.83610388040487,0.000177816333388383,0.0313350942008655
"831","chrX",11367791,11368191,401,"*",5.71602657965526,2.68708842957039,6.62482590235177,-1.843389804509,0.000179086545651384,0.031495031280192
"832","chr13",45529690,45530090,401,"*",6.33881704551855,3.63835066954944,7.22334204956205,-1.84140584078547,0.000179154583664605,0.031495031280192
"833","chr11",88105259,88105659,401,"*",5.92305327907091,3.60570972073579,6.77053989221679,-1.79695025036712,0.000180245565931847,0.0316255128836391
"834","chr10",23691618,23692018,401,"*",5.33005267937492,6.17858541567562,3.00329314011766,1.80243061256291,0.00018035181140518,0.0316255128836391
"835","chr13",100100045,100100445,401,"*",6.48133519252309,4.24712099503451,7.31924858567249,-1.78703882382526,0.000180545474332977,0.0316255128836391
"836","chr6",2141812,2142212,401,"*",6.60504262720219,4.41702167998228,7.43736374246016,-1.76996288059297,0.000180902325219799,0.0316501168611827
"837","chrX",48046003,48046403,401,"*",6.47242203982851,2.91842207167432,7.40966010629967,-1.80348771976942,0.00018150245079915,0.0317009068463892
"838","chr10",63552999,63553399,401,"*",5.33387898770828,2.00003261308021,6.26050296504746,-1.82343783824714,0.000181771014048487,0.0317009068463892
"839","chr11",96616919,96617319,401,"*",6.87525794578464,7.79604894326014,3.64887648897466,1.83032947011862,0.000181842837910358,0.0317009068463892
"840","chr9",89743894,89744294,401,"*",7.22697983005899,8.13656599008704,4.18593006120416,1.83944062373211,0.000182213906036893,0.0317159147189798
"841","chr5",132386606,132387006,401,"*",7.60341650785923,5.57300103329606,8.4150646214563,-1.7368088047906,0.000182513621103491,0.0317159147189798
"842","chr2",74816489,74816889,401,"*",6.88765657077434,7.71000632782842,4.77808800520026,1.75476568955597,0.000182733995619846,0.0317159147189798
"843","chr6",44156451,44156851,401,"*",6.47266699668665,7.2901660443165,4.39958784931466,1.74680560708459,0.000182796286906553,0.0317159147189798
"844","chr4",30904524,30904924,401,"*",6.1464982660454,2.83274683435205,7.07206604750161,-1.82079774050098,0.000183161757892964,0.0317243925941078
"845","chr5",38258697,38259097,401,"*",5.1080886100764,5.92198699467287,3.06143403793521,1.7359024259873,0.000183278945892503,0.0317243925941078
"846","chr6",98897544,98897944,401,"*",5.75032915334389,6.62691438380491,3.14188222628309,1.82892097527352,0.000184121187190688,0.0318325074743011
"847","chr10",42640794,42641194,401,"*",7.52726275444586,4.70259807650248,8.42167050737513,-1.83711144837773,0.000185538132729246,0.0320396097349592
"848","chr2",67885000,67885400,401,"*",5.4170881460647,6.27227907184744,3.02874672735832,1.80318159474374,0.000186693813684161,0.032161718714651
"849","chr8",17750542,17750942,401,"*",5.68758250908061,3.58790752422177,6.50863076663635,-1.75365799806511,0.000186715296738031,0.032161718714651
"850","chr12",79566374,79566774,401,"*",7.4968671846252,4.8672737147129,8.37532602484828,-1.82828211006469,0.000186904917870791,0.032161718714651
"851","chrX",151370934,151371334,401,"*",5.00158558171694,5.81806113144285,2.93607379021481,1.73804506873949,0.000188267662748777,0.0323199998358747
"852","chr2",9975934,9976334,401,"*",6.65097570641493,4.00964784467518,7.53046140854182,-1.82707587580915,0.000188449820426216,0.0323199998358747
"853","chr20",884982,885382,401,"*",5.67572201315296,6.53034955214951,3.29270560714936,1.80227548738674,0.000188677999656854,0.0323199998358747
"854","chr10",117980194,117980594,401,"*",5.61063930277558,3.01162864978506,6.48637876825411,-1.82062094896511,0.000189245789121839,0.0323199998358747
"855","chr2",48391657,48392057,401,"*",5.1501802292723,5.97474340403613,3.02360775497169,1.75502229829911,0.000189477556510344,0.0323199998358747
"856","chr17",66717718,66718118,401,"*",6.86454424873607,4.82588432571004,7.67733840922334,-1.73140703286932,0.0001898170978785,0.0323199998358747
"857","chr20",56815793,56816193,401,"*",5.10094280607788,5.91693759494519,3.03897007997328,1.73790097344569,0.000189935580903255,0.0323199998358747
"858","chr20",57022312,57022712,401,"*",4.01405650842101,4.92044357989049,1.02158835767725,1.82941897900421,0.000189995782105286,0.0323199998358747
"859","chr6",90149261,90149661,401,"*",5.68357279431956,6.51148787933042,3.53081166676195,1.76174808218907,0.000190069531694926,0.0323199998358747
"860","chr15",66763283,66763683,401,"*",8.46254469748098,6.22288147639794,9.30110463586207,-1.77681879246579,0.000190195937179633,0.0323199998358747
"861","chr8",83149732,83150132,401,"*",7.56742764573378,8.47854044440824,4.50256536656465,1.82802932024132,0.000190255427574031,0.0323199998358747
"862","chrX",124462907,124463307,401,"*",4.46347114568683,5.3413380884265,1.84059467004934,1.82353591928372,0.000191485002056602,0.0324911396065045
"863","chr18",24269328,24269728,401,"*",6.54387241172447,3.86866633888619,7.42627233207827,-1.82395469095904,0.00019277421878165,0.0326357660310449
"864","chr4",130197694,130198094,401,"*",5.84176136438139,6.70749216679865,3.34958131257157,1.81088970406474,0.000192783609437885,0.0326357660310449
"865","chr6",165103435,165103835,401,"*",4.86844218036276,5.70923251823808,2.60980277084097,1.78052230956389,0.000195489081786133,0.0330217749400485
"866","chr20",56875022,56875422,401,"*",6.54498730904836,7.39259111726933,4.22659228754219,1.78627684590317,0.000195581308264773,0.0330217749400485
